0, 1635.78, 2127.27
1, 1574.35, 1994.05
2, 1541.9, 1901.61
3, 1541.9, 1828.63
4, 1504.24, 1768.03
5, 1326.09, 1720.02
6, 1320.32, 1669.71
7, 1320.32, 1626.93
8, 1252.61, 1581.87
9, 1250.81, 1536.15
10, 1136.73, 1487.75
11, 1187.36, 1445.61
12, 1173.54, 1406.95
13, 1102.2, 1369.14
14, 1089.35, 1339.54
15, 1060.6, 1300.02
16, 1023.11, 1256.24
17, 1000.66, 1221.36
18, 992.04, 1184.78
19, 992.04, 1148.54
20, 953.05, 1125.58
21, 953.05, 1094.2
22, 949.83, 1076.7
23, 943.33, 1056.11
24, 924.44, 1052.58
25, 921.46, 1058.48
26, 921.06, 1043.66
27, 892.21, 1012.16
28, 892.21, 1009.39
29, 892.21, 998.09
30, 884.59, 980.22
31, 870.99, 962.66
32, 870.99, 943.94
33, 861.82, 930.92
34, 861.82, 915.77
35, 858.52, 917.86
36, 858.52, 902.95
37, 856.01, 893.92
38, 856.01, 888.27
39, 849.68, 883.61
40, 849.68, 881.19
41, 847.58, 882.51
42, 847.58, 884.89
43, 847.58, 877.73
44, 847.58, 876.19
45, 847.58, 867.25
46, 847.58, 872.34
47, 847.58, 873.1
48, 841.32, 868.89
49, 841.32, 867.18
50, 841.32, 868.98
51, 841.32, 867.03
52, 841.32, 865.49
53, 841.32, 863.98
54, 839.61, 865.66
55, 839.61, 864.86
56, 839.61, 862.31
57, 839.6, 863.64
58, 839.6, 864.7
59, 839.6, 858.49
60, 836.03, 859.16
61, 836.03, 859.87
62, 836.03, 863.2
63, 836.03, 859.89
64, 836.03, 861.94
65, 836.03, 857.27
66, 836.03, 861.08
67, 836.03, 855.73
68, 836.03, 859.01
69, 836.03, 857.39
70, 836.03, 858.34
71, 836.03, 860.18
72, 836.03, 861.99
73, 836.03, 863.5
74, 836.03, 860.84
75, 836.03, 858.56
76, 836.03, 855.13
77, 836.03, 856.4
78, 836.03, 858.29
79, 836.03, 856.66
80, 836.03, 859.58
81, 836.03, 855.54
82, 836.03, 855.22
83, 836.03, 859.0
84, 836.03, 861.72
85, 836.03, 857.73
86, 836.03, 860.55
87, 836.03, 857.52
88, 836.03, 856.27
89, 836.03, 858.62
90, 836.03, 861.86
91, 836.03, 855.44
92, 836.03, 857.09
93, 836.03, 856.39
94, 836.03, 864.41
95, 836.03, 858.84
96, 836.03, 857.24
97, 836.03, 857.17
98, 836.03, 859.95
99, 836.03, 857.98
100, 836.03, 859.46
101, 836.03, 858.5
102, 836.03, 859.36
103, 836.03, 860.87
104, 836.03, 857.67
105, 836.03, 861.14
106, 836.03, 863.39
107, 836.03, 856.87
108, 836.03, 861.22
109, 836.03, 857.72
110, 836.03, 856.59
111, 836.03, 857.22
112, 836.03, 856.13
113, 836.03, 857.62
114, 836.03, 860.71
115, 836.03, 857.06
116, 836.03, 855.85
117, 836.03, 860.33
118, 836.03, 859.73
119, 836.03, 858.79
120, 836.03, 857.04
121, 836.03, 860.92
122, 836.03, 858.31
123, 836.03, 856.38
124, 836.03, 859.95
125, 836.03, 859.99
126, 836.03, 860.59
127, 836.03, 859.43
128, 836.03, 858.97
129, 836.03, 858.77
130, 836.03, 855.83
131, 836.03, 856.7
132, 836.03, 861.49
133, 836.03, 859.7
134, 836.03, 857.01
135, 836.03, 860.54
136, 836.03, 857.71
137, 836.03, 859.72
138, 836.03, 860.13
139, 836.03, 860.4
140, 836.03, 861.51
141, 836.03, 863.72
142, 836.03, 860.5
143, 836.03, 858.77
144, 836.03, 854.54
145, 836.03, 859.14
146, 836.03, 862.41
147, 836.03, 858.03
148, 836.03, 855.08
149, 836.03, 855.13
150, 836.03, 859.73
151, 836.03, 855.22
152, 836.03, 860.15
153, 836.03, 857.09
154, 836.03, 855.68
155, 836.03, 856.97
156, 836.03, 856.01
157, 836.03, 856.01
158, 836.03, 859.58
159, 836.03, 859.28
160, 836.03, 858.46
161, 836.03, 857.07
162, 836.03, 858.74
163, 836.03, 856.64
164, 836.03, 855.06
165, 836.03, 861.33
166, 836.03, 857.89
167, 836.03, 858.73
168, 836.03, 856.55
169, 836.03, 856.99
170, 836.03, 860.06
171, 836.03, 857.67
172, 836.03, 860.7
173, 836.03, 854.42
174, 836.03, 860.43
175, 836.03, 857.57
176, 836.03, 858.03
177, 836.03, 860.97
178, 836.03, 855.59
179, 836.03, 855.35
180, 836.03, 862.06
181, 836.03, 861.48
182, 836.03, 856.12
183, 836.03, 857.37
184, 836.03, 859.14
185, 836.03, 858.17
186, 836.03, 859.9
187, 836.03, 858.0
188, 836.03, 859.09
189, 836.03, 861.97
190, 836.03, 860.74
191, 836.03, 858.08
192, 836.03, 858.26
193, 836.03, 856.67
194, 836.03, 857.53
195, 836.03, 856.91
196, 836.03, 859.59
197, 836.03, 855.42
198, 836.03, 855.71
199, 836.03, 859.32
200, 836.03, 860.41
201, 836.03, 860.26
202, 836.03, 856.14
203, 836.03, 861.43
204, 836.03, 860.41
205, 836.03, 858.46
206, 836.03, 860.82
207, 836.03, 860.17
208, 836.03, 859.65
209, 836.03, 862.68
210, 836.03, 857.89
211, 836.03, 863.01
212, 836.03, 860.27
213, 836.03, 860.75
214, 836.03, 852.96
