0, 1689.4, 2122.88
1, 1526.1, 1988.12
2, 1523.14, 1900.62
3, 1432.0, 1836.15
4, 1432.0, 1773.75
5, 1398.67, 1713.78
6, 1390.19, 1667.7
7, 1339.24, 1616.15
8, 1333.16, 1579.64
9, 1277.71, 1543.13
10, 1233.61, 1524.33
11, 1233.61, 1488.61
12, 1138.24, 1469.81
13, 1138.24, 1457.02
14, 1138.24, 1438.02
15, 1138.24, 1411.97
16, 1123.61, 1383.06
17, 1114.59, 1352.68
18, 1096.03, 1320.83
19, 1083.1, 1241.99
20, 1083.1, 1169.53
21, 1052.74, 1181.05
22, 1052.74, 1166.47
23, 1049.64, 1154.39
24, 1041.28, 1155.32
25, 1027.56, 1145.88
26, 1027.56, 1106.92
27, 1013.21, 1084.42
28, 994.96, 1082.72
29, 984.37, 1081.48
30, 975.35, 1082.62
31, 975.35, 1080.66
32, 975.35, 1061.96
33, 970.43, 1034.55
34, 961.97, 1008.82
35, 961.97, 996.03
36, 961.97, 990.14
37, 961.97, 985.82
38, 961.14, 983.43
39, 954.96, 978.06
40, 954.96, 982.33
41, 954.96, 986.09
42, 954.96, 993.56
43, 954.96, 992.17
44, 951.7, 971.32
45, 951.7, 977.41
46, 942.24, 977.89
47, 942.24, 985.81
48, 941.63, 987.31
49, 941.63, 996.52
50, 941.63, 1003.7
51, 941.63, 980.06
52, 941.63, 956.51
53, 941.63, 959.67
54, 941.63, 957.12
55, 941.63, 962.08
56, 941.63, 961.98
57, 941.63, 961.8
58, 941.63, 957.4
59, 941.63, 955.99
60, 941.63, 957.33
61, 941.63, 958.85
62, 941.63, 961.74
63, 941.63, 957.64
64, 941.63, 960.94
65, 941.63, 961.31
66, 941.63, 958.76
67, 941.63, 960.4
68, 941.63, 958.33
69, 941.63, 962.07
70, 941.63, 958.95
71, 941.63, 963.46
72, 941.63, 958.67
73, 941.63, 957.72
74, 941.63, 958.37
75, 941.63, 958.04
76, 941.63, 957.83
77, 941.63, 961.11
78, 941.63, 960.46
79, 941.63, 959.22
80, 941.63, 960.77
81, 941.63, 959.16
82, 941.63, 962.18
83, 941.63, 961.41
84, 941.63, 957.2
85, 941.63, 958.06
86, 941.63, 960.56
87, 941.63, 960.98
88, 941.63, 961.07
89, 941.63, 957.26
90, 941.63, 962.76
91, 941.63, 955.92
92, 941.63, 960.94
93, 941.63, 959.36
94, 941.63, 957.95
95, 941.63, 957.31
96, 941.63, 960.98
97, 941.63, 960.81
98, 941.63, 959.9
99, 941.63, 963.59
100, 941.63, 959.37
101, 941.63, 960.61
102, 941.63, 959.92
103, 941.63, 960.99
104, 941.63, 959.44
105, 941.63, 959.99
106, 941.63, 959.5
107, 941.63, 959.54
108, 941.63, 960.35
109, 941.63, 957.24
110, 941.63, 957.16
111, 941.63, 961.4
112, 941.63, 959.32
113, 941.63, 959.5
114, 941.63, 958.88
115, 941.63, 960.86
116, 941.63, 960.35
117, 941.63, 956.7
118, 941.63, 958.62
119, 941.63, 960.12
120, 941.63, 960.12
121, 941.63, 957.83
122, 941.63, 960.24
123, 941.63, 956.93
124, 941.63, 957.08
125, 941.63, 960.13
126, 941.63, 960.05
127, 941.63, 959.47
128, 941.63, 959.78
129, 941.63, 961.39
130, 941.63, 955.71
131, 941.63, 957.05
132, 941.63, 958.28
133, 941.63, 956.16
134, 941.63, 959.12
135, 941.63, 960.64
136, 941.63, 958.95
137, 941.63, 957.31
138, 941.63, 959.25
139, 941.63, 959.37
140, 941.63, 960.42
141, 941.63, 958.26
142, 941.63, 959.19
143, 941.63, 956.61
144, 941.63, 958.76
145, 941.63, 957.52
146, 941.63, 961.95
147, 941.63, 961.22
148, 941.63, 959.05
149, 941.63, 958.12
150, 941.63, 956.61
151, 941.63, 958.79
152, 941.63, 958.73
153, 941.63, 959.42
154, 941.63, 959.34
155, 941.63, 958.97
156, 941.63, 962.11
157, 941.63, 956.61
158, 941.63, 961.33
159, 941.63, 961.62
160, 941.63, 959.4
161, 941.63, 959.93
162, 941.63, 956.88
163, 941.63, 964.39
164, 941.63, 961.5
165, 941.63, 955.85
166, 941.63, 955.54
167, 941.63, 956.74
168, 941.63, 960.44
169, 941.63, 957.39
170, 941.63, 960.76
171, 941.63, 960.94
172, 941.63, 959.68
173, 941.63, 963.34
174, 941.63, 958.86
175, 941.63, 957.56
176, 941.63, 960.24
177, 941.63, 955.97
178, 941.63, 959.48
179, 941.63, 959.38
180, 941.63, 962.9
181, 941.63, 957.32
182, 941.63, 959.34
183, 941.63, 958.12
184, 941.63, 958.77
185, 941.63, 961.8
186, 941.63, 958.81
187, 941.63, 960.46
188, 941.63, 960.5
189, 941.63, 960.57
190, 941.63, 958.52
191, 941.63, 961.85
192, 941.63, 959.49
193, 941.63, 956.81
194, 941.63, 958.32
195, 941.63, 962.43
196, 941.63, 958.08
197, 941.63, 961.77
198, 941.63, 959.52
199, 941.63, 962.79
200, 941.63, 962.08
201, 941.63, 959.5
202, 941.63, 959.26
203, 941.63, 958.98
204, 941.63, 960.17
205, 941.63, 958.6
206, 941.63, 957.86
207, 941.63, 958.19
208, 941.63, 957.0
209, 941.63, 957.59
210, 941.63, 959.28
211, 941.63, 958.08
212, 941.63, 960.25
213, 941.63, 961.27
214, 941.63, 960.45
215, 941.63, 958.61
216, 941.63, 959.15
217, 941.63, 956.99
218, 941.63, 961.15
219, 941.63, 960.93
220, 941.63, 959.1
221, 941.63, 962.03
222, 941.63, 959.25
223, 941.63, 959.2
224, 941.63, 958.28
225, 941.63, 959.2
226, 941.63, 961.98
227, 941.63, 957.79
228, 941.63, 956.15
229, 941.63, 958.29
230, 941.63, 958.45
231, 941.63, 959.09
232, 941.63, 958.86
233, 941.63, 959.26
234, 941.63, 959.03
235, 941.63, 963.87
236, 941.63, 959.65
237, 941.63, 958.59
238, 941.63, 960.31
239, 941.63, 960.93
240, 941.63, 958.62
241, 941.63, 959.32
242, 941.63, 960.35
243, 941.63, 959.56
244, 941.63, 960.73
245, 941.63, 955.17
246, 941.63, 961.62
247, 941.63, 962.21
248, 941.63, 956.7
249, 941.63, 963.08
250, 941.63, 961.78
251, 941.63, 964.95
252, 941.63, 960.06
253, 941.63, 959.96
254, 941.63, 957.69
255, 941.63, 957.15
256, 941.63, 961.89
257, 941.63, 957.45
258, 941.63, 956.47
259, 941.63, 955.48
260, 941.63, 957.28
261, 941.63, 959.35
262, 941.63, 956.25
263, 941.63, 959.51
264, 941.63, 964.22
265, 941.63, 958.6
266, 941.63, 959.54
267, 941.63, 956.7
268, 941.63, 960.3
269, 941.63, 957.68
270, 941.63, 958.39
271, 941.63, 961.68
272, 941.63, 957.73
273, 941.63, 962.38
274, 941.63, 961.35
275, 941.63, 960.36
276, 941.63, 957.73
277, 941.63, 956.99
278, 941.63, 959.04
279, 941.63, 960.64
280, 941.63, 961.02
281, 941.63, 955.59
282, 941.63, 958.86
283, 941.63, 962.73
284, 941.63, 957.49
285, 941.63, 957.89
286, 941.63, 959.66
287, 941.63, 958.36
288, 941.63, 963.34
289, 941.63, 958.56
290, 941.63, 959.57
291, 941.63, 957.51
292, 941.63, 958.41
293, 941.63, 955.91
294, 941.63, 963.01
295, 941.63, 962.38
296, 941.63, 963.03
297, 941.63, 957.72
298, 941.63, 960.06
299, 941.63, 959.91
300, 941.63, 958.9
301, 941.63, 958.83
302, 941.63, 958.07
303, 941.63, 962.2
304, 941.63, 962.69
305, 941.63, 958.41
306, 941.63, 960.91
307, 941.63, 961.65
308, 941.63, 961.12
309, 941.63, 954.43
310, 941.63, 964.53
311, 941.63, 958.23
312, 941.63, 962.19
313, 941.63, 957.77
314, 941.63, 957.42
315, 941.63, 961.22
316, 941.63, 959.96
317, 941.63, 959.94
318, 941.63, 957.77
319, 941.63, 959.17
320, 941.63, 958.88
321, 941.63, 959.16
322, 941.63, 958.53
323, 941.63, 956.7
324, 941.63, 959.92
325, 941.63, 955.93
326, 941.63, 962.46
327, 941.63, 959.52
328, 941.63, 961.35
329, 941.63, 960.2
330, 941.63, 960.49
331, 941.63, 958.41
332, 941.63, 956.24
333, 941.63, 957.88
334, 941.63, 960.01
335, 941.63, 965.24
336, 941.63, 958.7
337, 941.63, 959.17
338, 941.63, 960.2
339, 941.63, 957.04
340, 941.63, 958.22
341, 941.63, 957.1
342, 941.63, 959.35
343, 941.63, 960.55
